Timestamp, Data Source, Data, Display Value, Raw Value
"2016-11-15T15:38:08Z", GPS, Enabled, Yes, true
"2016-11-15T15:38:08Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:38:08Z", GPS, Latitude, 42.33879540287968, 42.3387954028797
"2016-11-15T15:38:08Z", GPS, Longitude, -71.08821171631078, -71.0882117163108
"2016-11-15T15:38:08Z", GPS, Altitude, 10.38778305053711 Meters, 10.3877830505371
"2016-11-15T15:38:08Z", GPS, Floor, No Data, NULL
"2016-11-15T15:38:08Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:38:08Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:38:08Z", Cell Radio, Radio Access Technology, Unknown, NULL
"2016-11-15T15:38:08Z", Cell Radio, Carrier, T-Mobile, T-Mobile
"2016-11-15T15:38:08Z", Proximity, Active, No, false
"2016-11-15T15:38:08Z", Battery, Level, 70%, 0.7
"2016-11-15T15:38:08Z", Battery, State, Discharging, Discharging
"2016-11-15T15:38:08Z", Device Orientation, Screen Orientation, Portrait, Portrait
"2016-11-15T15:38:08Z", Device Orientation, Screen Face Direction, Unknown, NULL
"2016-11-15T15:38:08Z", Bluetooth, Status, On, On
"2016-11-15T15:38:08Z", Gyrometer (raw), x, -0.1140482757859893, -0.114048275785989
"2016-11-15T15:38:08Z", Gyrometer (raw), y, -0.08142348716808263, -0.0814234871680826
"2016-11-15T15:38:08Z", Gyrometer (raw), z, 0.06645918500292738, 0.0664591850029274
"2016-11-15T15:38:08Z", Acceleration (via User), x, 0.01853862032294273, 0.0185386203229427
"2016-11-15T15:38:08Z", Acceleration (via User), y, 0.007278002798557281, 0.00727800279855728
"2016-11-15T15:38:08Z", Acceleration (via User), z, 0.02700651809573174, 0.0270065180957317
"2016-11-15T15:38:08Z", Gyrometer (smooth), x, -0.1168381869792938, -0.116838186979294
"2016-11-15T15:38:08Z", Gyrometer (smooth), y, -0.08313830941915512, -0.0831383094191551
"2016-11-15T15:38:08Z", Gyrometer (smooth), z, 0.06862830370664597, 0.068628303706646
"2016-11-15T15:38:08Z", Attitude, Roll, -0.04117535283715699, -0.041175352837157
"2016-11-15T15:38:08Z", Attitude, Yaw, -1.374740498132364, -1.37474049813236
"2016-11-15T15:38:08Z", Attitude, Pitch, 0.5997146116722969, 0.599714611672297
"2016-11-15T15:38:08Z", Attitude, Quarternion w, 0.7344138467344504, 0.73441384673445
"2016-11-15T15:38:08Z", Attitude, Quarternion x, 0.2157796753237499, 0.21577967532375
"2016-11-15T15:38:08Z", Attitude, Quarternion y, -0.2025848198566743, -0.202584819856674
"2016-11-15T15:38:08Z", Attitude, Quarternion z, -0.6107657686914768, -0.610765768691477
"2016-11-15T15:38:08Z", Acceleration (via Gravity), x, -0.03398051485419273, -0.0339805148541927
"2016-11-15T15:38:08Z", Acceleration (via Gravity), y, -0.5644069314002991, -0.564406931400299
"2016-11-15T15:38:08Z", Acceleration (via Gravity), z, -0.8247970342636108, -0.824797034263611
"2016-11-15T15:38:08Z", Acceleration (total), x, -0.01544189453125, -0.01544189453125
"2016-11-15T15:38:08Z", Acceleration (total), y, -0.5571289286017418, -0.557128928601742
"2016-11-15T15:38:08Z", Acceleration (total), z, -0.7977905161678791, -0.797790516167879
"2016-11-15T15:38:08Z", Magnetometer (corrected for device), x, -7.708901405334473, -7.70890140533447
"2016-11-15T15:38:08Z", Magnetometer (corrected for device), y, -26.68991279602051, -26.6899127960205
"2016-11-15T15:38:08Z", Magnetometer (corrected for device), z, -29.81893920898438, -29.8189392089844
"2016-11-15T15:38:08Z", Magnetometer (corrected for device), Estimated Accuracy, High, High
"2016-11-15T15:38:08Z", Accelerometer (raw), x, -0.008941650390625, -0.008941650390625
"2016-11-15T15:38:08Z", Accelerometer (raw), y, -0.5542144775390625, -0.554214477539062
"2016-11-15T15:38:08Z", Accelerometer (raw), z, -0.788848876953125, -0.788848876953125
"2016-11-15T15:38:08Z", GPS, Enabled, Yes, true
"2016-11-15T15:38:08Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:38:08Z", GPS, Latitude, 42.33879540287968, 42.3387954028797
"2016-11-15T15:38:08Z", GPS, Longitude, -71.08821171631078, -71.0882117163108
"2016-11-15T15:38:08Z", GPS, Altitude, 10.38778305053711 Meters, 10.3877830505371
"2016-11-15T15:38:08Z", GPS, Floor, No Data, NULL
"2016-11-15T15:38:08Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:38:08Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:38:08Z", Altimeter (Barometer), Relative Altitude, 0 Meters, 0
"2016-11-15T15:38:08Z", Altimeter (Barometer), Pressure, 101.050910949707 kPa, 101.050910949707
"2016-11-15T15:38:09Z", Altimeter (Barometer), Relative Altitude, -0.00554275512695312 Meters, -0.005542755126953125
"2016-11-15T15:38:09Z", Altimeter (Barometer), Pressure, 101.050979614258 kPa, 101.0509796142578
"2016-11-15T15:38:10Z", GPS, Enabled, Yes, true
"2016-11-15T15:38:10Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:38:10Z", GPS, Latitude, 42.33879387974294, 42.3387938797429
"2016-11-15T15:38:10Z", GPS, Longitude, -71.08821010668321, -71.0882101066832
"2016-11-15T15:38:10Z", GPS, Altitude, 10.41534519195557 Meters, 10.4153451919556
"2016-11-15T15:38:10Z", GPS, Floor, No Data, NULL
"2016-11-15T15:38:10Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:38:10Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:38:10Z", Proximity, Active, Yes, true
"2016-11-15T15:38:10Z", Altimeter (Barometer), Relative Altitude, -0.0120925903320312 Meters, -0.01209259033203125
"2016-11-15T15:38:10Z", Altimeter (Barometer), Pressure, 101.051055908203 kPa, 101.0510559082031
"2016-11-15T15:38:11Z", Magnetometer (raw), x, -7.172134399414062, -7.17213439941406
"2016-11-15T15:38:11Z", Magnetometer (raw), y, -6.964126586914062, -6.96412658691406
"2016-11-15T15:38:11Z", Magnetometer (raw), z, -393.4409790039062, -393.440979003906
"2016-11-15T15:38:11Z", Altimeter (Barometer), Relative Altitude, -0.024688720703125 Meters, -0.024688720703125
"2016-11-15T15:38:11Z", Altimeter (Barometer), Pressure, 101.051208496094 kPa, 101.0512084960938
"2016-11-15T15:38:12Z", Altimeter (Barometer), Relative Altitude, -0.139059066772461 Meters, -0.1390590667724609
"2016-11-15T15:38:12Z", Altimeter (Barometer), Pressure, 101.052581787109 kPa, 101.0525817871094
"2016-11-15T15:38:13Z", Altimeter (Barometer), Relative Altitude, -0.263505935668945 Meters, -0.2635059356689453
"2016-11-15T15:38:13Z", Altimeter (Barometer), Pressure, 101.054069519043 kPa, 101.054069519043
"2016-11-15T15:38:14Z", Altimeter (Barometer), Relative Altitude, -0.263505935668945 Meters, -0.2635059356689453
"2016-11-15T15:38:14Z", Altimeter (Barometer), Pressure, 101.054069519043 kPa, 101.054069519043
"2016-11-15T15:38:15Z", GPS, Enabled, Yes, true
"2016-11-15T15:38:15Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:38:15Z", GPS, Latitude, 42.33884227120638, 42.3388422712064
"2016-11-15T15:38:15Z", GPS, Longitude, -71.08820745485758, -71.0882074548576
"2016-11-15T15:38:15Z", GPS, Altitude, 10.08872699737549 Meters, 10.0887269973755
"2016-11-15T15:38:15Z", GPS, Floor, No Data, NULL
"2016-11-15T15:38:15Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:38:15Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:38:15Z", Altimeter (Barometer), Relative Altitude, -0.263505935668945 Meters, -0.2635059356689453
"2016-11-15T15:38:15Z", Altimeter (Barometer), Pressure, 101.054069519043 kPa, 101.054069519043
"2016-11-15T15:38:16Z", Altimeter (Barometer), Relative Altitude, -0.299278259277344 Meters, -0.2992782592773438
"2016-11-15T15:38:16Z", Altimeter (Barometer), Pressure, 101.054496765137 kPa, 101.0544967651367
"2016-11-15T15:38:17Z", Altimeter (Barometer), Relative Altitude, -0.299278259277344 Meters, -0.2992782592773438
"2016-11-15T15:38:17Z", Altimeter (Barometer), Pressure, 101.054496765137 kPa, 101.0544967651367
"2016-11-15T15:38:17Z", Acceleration (via User), x, -0.0008544602314941585, -0.000854460231494159
"2016-11-15T15:38:17Z", Acceleration (via User), y, 0.001165290595963597, 0.0011652905959636
"2016-11-15T15:38:17Z", Acceleration (via User), z, 0.00009466605115449056, 9.46660511544906e-05
"2016-11-15T15:38:17Z", Attitude, Roll, 0.02446269014389546, 0.0244626901438955
"2016-11-15T15:38:17Z", Attitude, Yaw, -1.53341011162254, -1.53341011162254
"2016-11-15T15:38:17Z", Attitude, Pitch, -0.006021635456018012, -0.00602163545601801
"2016-11-15T15:38:17Z", Attitude, Quarternion w, 0.7201178104888151, 0.720117810488815
"2016-11-15T15:38:17Z", Attitude, Quarternion x, 0.00631721421776753, 0.00631721421776753
"2016-11-15T15:38:17Z", Attitude, Quarternion y, 0.01089740474130252, 0.0108974047413025
"2016-11-15T15:38:17Z", Attitude, Quarternion z, -0.6937374707992966, -0.693737470799297
"2016-11-15T15:38:17Z", Gyrometer (smooth), x, 0.0004078534548170865, 0.000407853454817086
"2016-11-15T15:38:17Z", Gyrometer (smooth), y, 0.00136330584064126, 0.00136330584064126
"2016-11-15T15:38:17Z", Gyrometer (smooth), z, -0.00004701384750660509, -4.70138475066051e-05
"2016-11-15T15:38:17Z", Acceleration (via Gravity), x, 0.02445980720221996, 0.02445980720222
"2016-11-15T15:38:17Z", Acceleration (via Gravity), y, 0.006021599285304546, 0.00602159928530455
"2016-11-15T15:38:17Z", Acceleration (via Gravity), z, -0.9996826648712158, -0.999682664871216
"2016-11-15T15:38:17Z", Acceleration (total), x, 0.0236053469707258, 0.0236053469707258
"2016-11-15T15:38:17Z", Acceleration (total), y, 0.007186889881268144, 0.00718688988126814
"2016-11-15T15:38:17Z", Acceleration (total), z, -0.9995879988200613, -0.999587998820061
"2016-11-15T15:38:17Z", Magnetometer (corrected for device), x, -8.376091957092285, -8.37609195709229
"2016-11-15T15:38:17Z", Magnetometer (corrected for device), y, -9.89341926574707, -9.89341926574707
"2016-11-15T15:38:17Z", Magnetometer (corrected for device), z, -29.49188232421875, -29.4918823242188
"2016-11-15T15:38:17Z", Magnetometer (corrected for device), Estimated Accuracy, High, High
"2016-11-15T15:38:18Z", Altimeter (Barometer), Relative Altitude, -0.222192764282227 Meters, -0.2221927642822266
"2016-11-15T15:38:18Z", Altimeter (Barometer), Pressure, 101.053581237793 kPa, 101.053581237793
"2016-11-15T15:38:18Z", Gyrometer (raw), x, 0.003267698657527225, 0.00326769865752723
"2016-11-15T15:38:18Z", Gyrometer (raw), y, 0.003180613289881634, 0.00318061328988163
"2016-11-15T15:38:18Z", Gyrometer (raw), z, -0.002047970878270934, -0.00204797087827093
"2016-11-15T15:38:18Z", Accelerometer (raw), x, 0.02386474609375, 0.02386474609375
"2016-11-15T15:38:18Z", Accelerometer (raw), y, 0.0059814453125, 0.0059814453125
"2016-11-15T15:38:18Z", Accelerometer (raw), z, -1.000717163085938, -1.00071716308594
"2016-11-15T15:38:18Z", WiFi, Connected SSID, NUwave, NUwave
"2016-11-15T15:38:18Z", WiFi, Connected BSSID, 18:64:72:2c:d9:f0, 18:64:72:2c:d9:f0
"2016-11-15T15:38:18Z", Microphone, Left Channel Level, -21.96499 dB, -21.965
"2016-11-15T15:38:18Z", Microphone, Right Channel Level, -21.96499 dB, -21.965
"2016-11-15T15:38:18Z", Screen, Screen Resolution (reported), 320 x 568 Points, ["height": 568.0, "width": 320.0]
"2016-11-15T15:38:18Z", Screen, Screen Resolution (native), 750 x 1334 Pixels, ["height": 1334.0, "width": 750.0]
"2016-11-15T15:38:18Z", Screen, Screen Scale (reported), 2, 2.0
"2016-11-15T15:38:18Z", Screen, Screen Scale (native), 2, 2.34375
"2016-11-15T15:38:18Z", Screen, Brightness, 55%, 0.551026523113251
"2016-11-15T15:38:18Z", Compass, Heading (True North), 104.3371200561523º, 104.337120056152
"2016-11-15T15:38:18Z", Compass, Heading (Magnetic North), 119.0353088378906º, 119.035308837891
"2016-11-15T15:38:18Z", Compass, x, -8.152291297912598, -8.1522912979126
"2016-11-15T15:38:18Z", Compass, y, -9.592256546020508, -9.59225654602051
"2016-11-15T15:38:18Z", Compass, z, -29.56393432617188, -29.5639343261719
"2016-11-15T15:38:18Z", Storage, Total, 121.94 GB, 121937772544
"2016-11-15T15:38:18Z", Storage, Free, 48.18 GB, 48176336896
"2016-11-15T15:38:18Z", Storage, Used, 73.76 GB, 73761435648
"2016-11-15T15:38:18Z", Memory, Total, 2.1 GB, 2097152000.0
"2016-11-15T15:38:18Z", Memory, Free, 39.1 MB, 39124992.0
"2016-11-15T15:38:18Z", Memory, Used, 1.76 GB, 1757757440.0
"2016-11-15T15:38:18Z", Memory, Active, 1.05 GB, 1045954560.0
"2016-11-15T15:38:18Z", Memory, Inactive, 515.9 MB, 515850240.0
"2016-11-15T15:38:18Z", Memory, Wired, 196 MB, 195952640.0
"2016-11-15T15:38:18Z", Memory, Purgeable, 28.1 MB, 28098560.0
"2016-11-15T15:38:19Z", Altimeter (Barometer), Relative Altitude, -0.0942192077636719 Meters, -0.09421920776367188
"2016-11-15T15:38:19Z", Altimeter (Barometer), Pressure, 101.052040100098 kPa, 101.0520401000977
"2016-11-15T15:38:20Z", Altimeter (Barometer), Relative Altitude, -0.0136051177978516 Meters, -0.01360511779785156
"2016-11-15T15:38:20Z", Altimeter (Barometer), Pressure, 101.051078796387 kPa, 101.0510787963867
"2016-11-15T15:38:21Z", Altimeter (Barometer), Relative Altitude, -0.0136051177978516 Meters, -0.01360511779785156
"2016-11-15T15:38:21Z", Altimeter (Barometer), Pressure, 101.051078796387 kPa, 101.0510787963867
"2016-11-15T15:38:21Z", Magnetometer (raw), x, 3.588043212890625, 3.58804321289062
"2016-11-15T15:38:21Z", Magnetometer (raw), y, -15.76252746582031, -15.7625274658203
"2016-11-15T15:38:21Z", Magnetometer (raw), z, -389.0441284179688, -389.044128417969
"2016-11-15T15:38:22Z", Altimeter (Barometer), Relative Altitude, -0.0332546234130859 Meters, -0.03325462341308594
"2016-11-15T15:38:22Z", Altimeter (Barometer), Pressure, 101.051315307617 kPa, 101.0513153076172
"2016-11-15T15:38:23Z", Altimeter (Barometer), Relative Altitude, -0.127471923828125 Meters, -0.127471923828125
"2016-11-15T15:38:23Z", Altimeter (Barometer), Pressure, 101.052436828613 kPa, 101.0524368286133
"2016-11-15T15:38:24Z", GPS, Enabled, Yes, true
"2016-11-15T15:38:24Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:38:24Z", GPS, Latitude, 42.33885012040676, 42.3388501204068
"2016-11-15T15:38:24Z", GPS, Longitude, -71.08820511683182, -71.0882051168318
"2016-11-15T15:38:24Z", GPS, Altitude, 10.08872699737549 Meters, 10.0887269973755
"2016-11-15T15:38:24Z", GPS, Floor, No Data, NULL
"2016-11-15T15:38:24Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:38:24Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:38:24Z", Altimeter (Barometer), Relative Altitude, -0.25897216796875 Meters, -0.25897216796875
"2016-11-15T15:38:24Z", Altimeter (Barometer), Pressure, 101.054016113281 kPa, 101.0540161132812
"2016-11-15T15:38:25Z", Altimeter (Barometer), Relative Altitude, -0.36981201171875 Meters, -0.36981201171875
"2016-11-15T15:38:25Z", Altimeter (Barometer), Pressure, 101.05534362793 kPa, 101.0553436279297
"2016-11-15T15:38:26Z", Altimeter (Barometer), Relative Altitude, -0.36981201171875 Meters, -0.36981201171875
"2016-11-15T15:38:26Z", Altimeter (Barometer), Pressure, 101.05534362793 kPa, 101.0553436279297
"2016-11-15T15:38:26Z", GPS, Enabled, Yes, true
"2016-11-15T15:38:26Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:38:26Z", GPS, Latitude, 42.33882450012294, 42.3388245001229
"2016-11-15T15:38:26Z", GPS, Longitude, -71.08819772375813, -71.0881977237581
"2016-11-15T15:38:26Z", GPS, Altitude, 10.15428352355957 Meters, 10.1542835235596
"2016-11-15T15:38:26Z", GPS, Floor, No Data, NULL
"2016-11-15T15:38:26Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:38:26Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:38:26Z", Acceleration (via User), x, -0.0008213749970309436, -0.000821374997030944
"2016-11-15T15:38:26Z", Acceleration (via User), y, -0.0006371252238750458, -0.000637125223875046
"2016-11-15T15:38:26Z", Acceleration (via User), z, 0.001575784641318023, 0.00157578464131802
"2016-11-15T15:38:26Z", Gyrometer (smooth), x, -0.002978847827762365, -0.00297884782776237
"2016-11-15T15:38:26Z", Gyrometer (smooth), y, 0.001902263495139778, 0.00190226349513978
"2016-11-15T15:38:26Z", Gyrometer (smooth), z, -0.0003873206151183695, -0.000387320615118369
"2016-11-15T15:38:26Z", Attitude, Roll, 0.02371225319530951, 0.0237122531953095
"2016-11-15T15:38:26Z", Attitude, Yaw, -1.53105024504632, -1.53105024504632
"2016-11-15T15:38:26Z", Attitude, Pitch, -0.006313436675650258, -0.00631343667565026
"2016-11-15T15:38:26Z", Attitude, Quarternion w, 0.7209383909332182, 0.720938390933218
"2016-11-15T15:38:26Z", Attitude, Quarternion x, 0.005939174205940745, 0.00593917420594074
"2016-11-15T15:38:26Z", Attitude, Quarternion y, 0.01073542721887236, 0.0107354272188724
"2016-11-15T15:38:26Z", Attitude, Quarternion z, -0.6928905492865215, -0.692890549286521
"2016-11-15T15:38:26Z", Acceleration (via Gravity), x, 0.02370955795049667, 0.0237095579504967
"2016-11-15T15:38:26Z", Acceleration (via Gravity), y, 0.006313394755125046, 0.00631339475512505
"2016-11-15T15:38:26Z", Acceleration (via Gravity), z, -0.9996989369392395, -0.99969893693924
"2016-11-15T15:38:26Z", Acceleration (total), x, 0.02288818295346573, 0.0228881829534657
"2016-11-15T15:38:26Z", Acceleration (total), y, 0.00567626953125, 0.00567626953125
"2016-11-15T15:38:26Z", Acceleration (total), z, -0.9981231522979215, -0.998123152297921
"2016-11-15T15:38:26Z", Magnetometer (corrected for device), x, -7.778801918029785, -7.77880191802979
"2016-11-15T15:38:26Z", Magnetometer (corrected for device), y, -9.215394973754883, -9.21539497375488
"2016-11-15T15:38:26Z", Magnetometer (corrected for device), z, -29.56036376953125, -29.5603637695312
"2016-11-15T15:38:26Z", Magnetometer (corrected for device), Estimated Accuracy, High, High
"2016-11-15T15:38:27Z", Altimeter (Barometer), Relative Altitude, -0.363264083862305 Meters, -0.3632640838623047
"2016-11-15T15:38:27Z", Altimeter (Barometer), Pressure, 101.055267333984 kPa, 101.0552673339844
"2016-11-15T15:38:28Z", Altimeter (Barometer), Relative Altitude, -0.363264083862305 Meters, -0.3632640838623047
"2016-11-15T15:38:28Z", Altimeter (Barometer), Pressure, 101.055267333984 kPa, 101.0552673339844
"2016-11-15T15:38:28Z", Gyrometer (raw), x, 0.00432657150694273, 0.00432657150694273
"2016-11-15T15:38:28Z", Gyrometer (raw), y, 0.002105495157816646, 0.00210549515781665
"2016-11-15T15:38:28Z", Gyrometer (raw), z, -0.002027730853986332, -0.00202773085398633
"2016-11-15T15:38:28Z", Accelerometer (raw), x, 0.0230712890625, 0.0230712890625
"2016-11-15T15:38:28Z", Accelerometer (raw), y, 0.006805419921875, 0.006805419921875
"2016-11-15T15:38:28Z", Accelerometer (raw), z, -0.99932861328125, -0.99932861328125
"2016-11-15T15:38:28Z", WiFi, Connected SSID, NUwave, NUwave
"2016-11-15T15:38:28Z", WiFi, Connected BSSID, 18:64:72:2c:d9:f0, 18:64:72:2c:d9:f0
"2016-11-15T15:38:28Z", Microphone, Left Channel Level, -25.71057 dB, -25.7106
"2016-11-15T15:38:28Z", Microphone, Right Channel Level, -25.71057 dB, -25.7106
"2016-11-15T15:38:28Z", Screen, Screen Resolution (reported), 320 x 568 Points, ["height": 568.0, "width": 320.0]
"2016-11-15T15:38:28Z", Screen, Screen Resolution (native), 750 x 1334 Pixels, ["height": 1334.0, "width": 750.0]
"2016-11-15T15:38:28Z", Screen, Screen Scale (reported), 2, 2.0
"2016-11-15T15:38:28Z", Screen, Screen Scale (native), 2, 2.34375
"2016-11-15T15:38:28Z", Screen, Brightness, 55%, 0.551026523113251
"2016-11-15T15:38:28Z", Compass, Heading (True North), 104.3300704956055º, 104.330070495605
"2016-11-15T15:38:28Z", Compass, Heading (Magnetic North), 119.0282592773438º, 119.028259277344
"2016-11-15T15:38:28Z", Compass, x, -8.152291297912598, -8.1522912979126
"2016-11-15T15:38:28Z", Compass, y, -9.592226028442383, -9.59222602844238
"2016-11-15T15:38:28Z", Compass, z, -29.63894653320312, -29.6389465332031
"2016-11-15T15:38:28Z", Storage, Total, 121.94 GB, 121937772544
"2016-11-15T15:38:28Z", Storage, Free, 48.18 GB, 48176316416
"2016-11-15T15:38:28Z", Storage, Used, 73.76 GB, 73761456128
"2016-11-15T15:38:28Z", Memory, Total, 2.1 GB, 2097152000.0
"2016-11-15T15:38:28Z", Memory, Free, 37.3 MB, 37257216.0
"2016-11-15T15:38:28Z", Memory, Used, 1.76 GB, 1756086272.0
"2016-11-15T15:38:28Z", Memory, Active, 1.04 GB, 1044545536.0
"2016-11-15T15:38:28Z", Memory, Inactive, 515.5 MB, 515457024.0
"2016-11-15T15:38:28Z", Memory, Wired, 196.1 MB, 196083712.0
"2016-11-15T15:38:28Z", Memory, Purgeable, 28.2 MB, 28164096.0
"2016-11-15T15:38:28Z", Altimeter (Barometer), Relative Altitude, -0.412637710571289 Meters, -0.4126377105712891
"2016-11-15T15:38:28Z", Altimeter (Barometer), Pressure, 101.055862426758 kPa, 101.0558624267578
"2016-11-15T15:38:29Z", Altimeter (Barometer), Relative Altitude, -0.474103927612305 Meters, -0.4741039276123047
"2016-11-15T15:38:29Z", Altimeter (Barometer), Pressure, 101.056594848633 kPa, 101.0565948486328
"2016-11-15T15:38:30Z", Altimeter (Barometer), Relative Altitude, -0.474103927612305 Meters, -0.4741039276123047
"2016-11-15T15:38:30Z", Altimeter (Barometer), Pressure, 101.056594848633 kPa, 101.0565948486328
"2016-11-15T15:38:31Z", Magnetometer (raw), x, 3.887741088867188, 3.88774108886719
"2016-11-15T15:38:31Z", Magnetometer (raw), y, -15.68585205078125, -15.6858520507812
"2016-11-15T15:38:31Z", Magnetometer (raw), z, -389.4186096191406, -389.418609619141
"2016-11-15T15:38:31Z", Altimeter (Barometer), Relative Altitude, -0.409614562988281 Meters, -0.4096145629882812
"2016-11-15T15:38:31Z", Altimeter (Barometer), Pressure, 101.055816650391 kPa, 101.0558166503906
"2016-11-15T15:38:32Z", Altimeter (Barometer), Relative Altitude, -0.325475692749023 Meters, -0.3254756927490234
"2016-11-15T15:38:32Z", Altimeter (Barometer), Pressure, 101.054809570312 kPa, 101.0548095703125
"2016-11-15T15:38:33Z", Altimeter (Barometer), Relative Altitude, -0.265016555786133 Meters, -0.2650165557861328
"2016-11-15T15:38:33Z", Altimeter (Barometer), Pressure, 101.054084777832 kPa, 101.054084777832
"2016-11-15T15:38:34Z", Altimeter (Barometer), Relative Altitude, -0.227733612060547 Meters, -0.2277336120605469
"2016-11-15T15:38:34Z", Altimeter (Barometer), Pressure, 101.053642272949 kPa, 101.0536422729492
"2016-11-15T15:38:35Z", Altimeter (Barometer), Relative Altitude, -0.200023651123047 Meters, -0.2000236511230469
"2016-11-15T15:38:35Z", Altimeter (Barometer), Pressure, 101.053314208984 kPa, 101.0533142089844
"2016-11-15T15:38:35Z", GPS, Enabled, Yes, true
"2016-11-15T15:38:35Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:38:35Z", GPS, Latitude, 42.33882523390425, 42.3388252339042
"2016-11-15T15:38:35Z", GPS, Longitude, -71.08819647654724, -71.0881964765472
"2016-11-15T15:38:35Z", GPS, Altitude, 10.15428352355957 Meters, 10.1542835235596
"2016-11-15T15:38:35Z", GPS, Floor, No Data, NULL
"2016-11-15T15:38:35Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:38:35Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:38:35Z", Acceleration (via User), x, 0.000239187414990738, 0.000239187414990738
"2016-11-15T15:38:35Z", Acceleration (via User), y, -0.0002943641738966107, -0.000294364173896611
"2016-11-15T15:38:35Z", Acceleration (via User), z, 0.0006109945825301111, 0.000610994582530111
"2016-11-15T15:38:35Z", Attitude, Roll, 0.02317035143748739, 0.0231703514374874
"2016-11-15T15:38:35Z", Attitude, Yaw, -1.529611939548675, -1.52961193954868
"2016-11-15T15:38:35Z", Attitude, Pitch, -0.006458959863642909, -0.00645895986364291
"2016-11-15T15:38:35Z", Attitude, Quarternion w, 0.7214386307876216, 0.721438630787622
"2016-11-15T15:38:35Z", Attitude, Quarternion x, 0.00569135648770376, 0.00569135648770376
"2016-11-15T15:38:35Z", Attitude, Quarternion y, 0.0105945957014941, 0.0105945957014941
"2016-11-15T15:38:35Z", Attitude, Quarternion z, -0.6923739343810565, -0.692373934381057
"2016-11-15T15:38:35Z", Gyrometer (smooth), x, 0.001073696301318705, 0.00107369630131871
"2016-11-15T15:38:35Z", Gyrometer (smooth), y, -0.0006363328429870307, -0.000636332842987031
"2016-11-15T15:38:35Z", Gyrometer (smooth), z, 0.0006102838087826967, 0.000610283808782697
"2016-11-15T15:38:35Z", Acceleration (via Gravity), x, 0.02316779457032681, 0.0231677945703268
"2016-11-15T15:38:35Z", Acceleration (via Gravity), y, 0.006458914838731289, 0.00645891483873129
"2016-11-15T15:38:35Z", Acceleration (via Gravity), z, -0.999710738658905, -0.999710738658905
"2016-11-15T15:38:35Z", Acceleration (total), x, 0.02340698198531754, 0.0234069819853175
"2016-11-15T15:38:35Z", Acceleration (total), y, 0.006164550664834678, 0.00616455066483468
"2016-11-15T15:38:35Z", Acceleration (total), z, -0.9990997440763749, -0.999099744076375
"2016-11-15T15:38:35Z", Magnetometer (corrected for device), x, -8.153191566467285, -8.15319156646729
"2016-11-15T15:38:35Z", Magnetometer (corrected for device), y, -9.367006301879883, -9.36700630187988
"2016-11-15T15:38:35Z", Magnetometer (corrected for device), z, -30.08657836914062, -30.0865783691406
"2016-11-15T15:38:35Z", Magnetometer (corrected for device), Estimated Accuracy, High, High
"2016-11-15T15:38:36Z", Altimeter (Barometer), Relative Altitude, -0.177854537963867 Meters, -0.1778545379638672
"2016-11-15T15:38:36Z", Altimeter (Barometer), Pressure, 101.053047180176 kPa, 101.0530471801758
"2016-11-15T15:38:37Z", Altimeter (Barometer), Relative Altitude, -0.162235260009766 Meters, -0.1622352600097656
"2016-11-15T15:38:37Z", Altimeter (Barometer), Pressure, 101.052856445312 kPa, 101.0528564453125
"2016-11-15T15:38:38Z", GPS, Enabled, Yes, true
"2016-11-15T15:38:38Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:38:38Z", GPS, Latitude, 42.33882414159496, 42.338824141595
"2016-11-15T15:38:38Z", GPS, Longitude, -71.08820143666567, -71.0882014366657
"2016-11-15T15:38:38Z", GPS, Altitude, 10.13645648956299 Meters, 10.136456489563
"2016-11-15T15:38:38Z", GPS, Floor, No Data, NULL
"2016-11-15T15:38:38Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
