Timestamp, Data Source, Data, Display Value, Raw Value
2016-11-19T19:50:02Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:50:05Z, GPS, Latitude, 42.3388214987214
2016-11-19T19:50:05Z, GPS, Longitude, -71.0882252713213
2016-11-19T19:50:05Z, GPS, Altitude, 9.9785852432251
2016-11-19T19:50:05Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:50:11Z, Attitude, Roll, -0.0331712051172942
2016-11-19T19:50:11Z, Attitude, Yaw, 0.259781374196145
2016-11-19T19:50:11Z, Attitude, Pitch, 0.000525156581453065
2016-11-19T19:50:11Z, Acceleration (via User), x, 0.000404497550334781
2016-11-19T19:50:11Z, Acceleration (via User), y, -6.99362135492265e-05
2016-11-19T19:50:11Z, Acceleration (via User), z, 0.0066671553067863
2016-11-19T19:50:11Z, Magnetometer (corrected for device), x, -14.2357063293457
2016-11-19T19:50:11Z, Magnetometer (corrected for device), y, 7.95180511474609
2016-11-19T19:50:11Z, Magnetometer (corrected for device), z, -53.2974243164062
2016-11-19T19:50:11Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:50:14Z, GPS, Latitude, 42.338821601325
2016-11-19T19:50:14Z, GPS, Longitude, -71.0882250998826
2016-11-19T19:50:14Z, GPS, Altitude, 9.9785852432251
2016-11-19T19:50:14Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:50:16Z, GPS, Latitude, 42.33882271715
2016-11-19T19:50:16Z, GPS, Longitude, -71.0882287982896
2016-11-19T19:50:16Z, GPS, Altitude, 9.99533081054688
2016-11-19T19:50:16Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:50:20Z, Attitude, Roll, -0.0329829127586544
2016-11-19T19:50:20Z, Attitude, Yaw, 0.259283804496431
2016-11-19T19:50:20Z, Attitude, Pitch, 0.000580930586700353
2016-11-19T19:50:20Z, Acceleration (via User), x, 0.000643553270492703
2016-11-19T19:50:20Z, Acceleration (via User), y, 0.00158801057841629
2016-11-19T19:50:20Z, Acceleration (via User), z, 0.00464393245056272
2016-11-19T19:50:20Z, Magnetometer (corrected for device), x, -14.609806060791
2016-11-19T19:50:20Z, Magnetometer (corrected for device), y, 7.72493743896484
2016-11-19T19:50:20Z, Magnetometer (corrected for device), z, -53.2994384765625
2016-11-19T19:50:20Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:50:25Z, GPS, Latitude, 42.3388228110248
2016-11-19T19:50:25Z, GPS, Longitude, -71.0882286414387
2016-11-19T19:50:25Z, GPS, Altitude, 9.99533081054688
2016-11-19T19:50:25Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:50:28Z, GPS, Latitude, 42.3388338247367
2016-11-19T19:50:28Z, GPS, Longitude, -71.0882460243306
2016-11-19T19:50:28Z, GPS, Altitude, 10.0336513519287
2016-11-19T19:50:28Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:50:29Z, Attitude, Roll, -0.0331112602635327
2016-11-19T19:50:29Z, Attitude, Yaw, 0.260093347231161
2016-11-19T19:50:29Z, Attitude, Pitch, 0.000584619167700257
2016-11-19T19:50:29Z, Acceleration (via User), x, -0.000250508252065629
2016-11-19T19:50:29Z, Acceleration (via User), y, 0.000294702156679705
2016-11-19T19:50:29Z, Acceleration (via User), z, 0.00239664781838655
2016-11-19T19:50:29Z, Magnetometer (corrected for device), x, -14.5336036682129
2016-11-19T19:50:29Z, Magnetometer (corrected for device), y, 7.42520904541016
2016-11-19T19:50:29Z, Magnetometer (corrected for device), z, -53.0776977539062
2016-11-19T19:50:29Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:50:37Z, GPS, Latitude, 42.338833910486
2016-11-19T19:50:37Z, GPS, Longitude, -71.0882458796648
2016-11-19T19:50:37Z, GPS, Altitude, 10.0336513519287
2016-11-19T19:50:37Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:50:38Z, Attitude, Roll, -0.0330885604885966
2016-11-19T19:50:38Z, Attitude, Yaw, 0.260323459829176
2016-11-19T19:50:38Z, Attitude, Pitch, 0.000550136104068402
2016-11-19T19:50:38Z, Acceleration (via User), x, -0.00112768716644496
2016-11-19T19:50:38Z, Acceleration (via User), y, 0.000641688820905983
2016-11-19T19:50:38Z, Acceleration (via User), z, 0.00340449856594205
2016-11-19T19:50:38Z, Magnetometer (corrected for device), x, -14.3071022033691
2016-11-19T19:50:38Z, Magnetometer (corrected for device), y, 7.05115509033203
2016-11-19T19:50:38Z, Magnetometer (corrected for device), z, -52.7068481445312
2016-11-19T19:50:38Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:50:40Z, GPS, Latitude, 42.3388469594935
2016-11-19T19:50:40Z, GPS, Longitude, -71.0882460049844
2016-11-19T19:50:40Z, GPS, Altitude, 10.0373010635376
2016-11-19T19:50:40Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:50:47Z, Attitude, Roll, -0.033126668381791
2016-11-19T19:50:47Z, Attitude, Yaw, 0.260561956042511
2016-11-19T19:50:47Z, Attitude, Pitch, 0.000345562255610955
2016-11-19T19:50:47Z, Acceleration (via User), x, 0.00068042246857658
2016-11-19T19:50:47Z, Acceleration (via User), y, 0.000254009501077235
2016-11-19T19:50:47Z, Acceleration (via User), z, 0.00102295773103833
2016-11-19T19:50:47Z, Magnetometer (corrected for device), x, -14.3845100402832
2016-11-19T19:50:47Z, Magnetometer (corrected for device), y, 7.65091705322266
2016-11-19T19:50:47Z, Magnetometer (corrected for device), z, -53.0004577636719
2016-11-19T19:50:47Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:50:49Z, GPS, Latitude, 42.3388470380044
2016-11-19T19:50:49Z, GPS, Longitude, -71.0882458717398
2016-11-19T19:50:49Z, GPS, Altitude, 10.0373010635376
2016-11-19T19:50:49Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:50:51Z, GPS, Latitude, 42.3388497174171
2016-11-19T19:50:51Z, GPS, Longitude, -71.0882460445765
2016-11-19T19:50:51Z, GPS, Altitude, 10.033863067627
2016-11-19T19:50:51Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:50:56Z, Attitude, Roll, -0.0337947795939641
2016-11-19T19:50:56Z, Attitude, Yaw, 0.254057435492556
2016-11-19T19:50:56Z, Attitude, Pitch, 0.00135813589322967
2016-11-19T19:50:56Z, Acceleration (via User), x, 0.00099717837292701
2016-11-19T19:50:56Z, Acceleration (via User), y, 0.00045786693226546
2016-11-19T19:50:56Z, Acceleration (via User), z, -0.00574464024975896
2016-11-19T19:50:56Z, Magnetometer (corrected for device), x, -12.1960487365723
2016-11-19T19:50:56Z, Magnetometer (corrected for device), y, 4.28568267822266
2016-11-19T19:50:56Z, Magnetometer (corrected for device), z, -50.6379699707031
2016-11-19T19:50:56Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:51:00Z, GPS, Latitude, 42.3388497898906
2016-11-19T19:51:00Z, GPS, Longitude, -71.0882459214397
2016-11-19T19:51:00Z, GPS, Altitude, 10.033863067627
2016-11-19T19:51:00Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:51:03Z, GPS, Latitude, 42.3388298041447
2016-11-19T19:51:03Z, GPS, Longitude, -71.0882232495325
2016-11-19T19:51:03Z, GPS, Altitude, 9.87300682067871
2016-11-19T19:51:03Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:51:05Z, Acceleration (via User), x, -0.000489793135784566
2016-11-19T19:51:05Z, Acceleration (via User), y, 0.000427978375228122
2016-11-19T19:51:05Z, Acceleration (via User), z, 0.00357416062615812
2016-11-19T19:51:05Z, Attitude, Roll, -0.0343680795436667
2016-11-19T19:51:05Z, Attitude, Yaw, 0.253701230976749
2016-11-19T19:51:05Z, Attitude, Pitch, 0.00138928252464022
2016-11-19T19:51:05Z, Magnetometer (corrected for device), x, -12.2689399719238
2016-11-19T19:51:05Z, Magnetometer (corrected for device), y, 3.75997161865234
2016-11-19T19:51:05Z, Magnetometer (corrected for device), z, -49.9684143066406
2016-11-19T19:51:05Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:51:12Z, GPS, Latitude, 42.3388295281957
2016-11-19T19:51:12Z, GPS, Longitude, -71.088222744385
2016-11-19T19:51:12Z, GPS, Altitude, 9.87300682067871
2016-11-19T19:51:12Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:51:14Z, Attitude, Roll, -0.0341294661434673
2016-11-19T19:51:14Z, Attitude, Yaw, 0.253336140326621
2016-11-19T19:51:14Z, Attitude, Pitch, 0.00175540640965112
2016-11-19T19:51:14Z, Acceleration (via User), x, 4.99121961183846e-05
2016-11-19T19:51:14Z, Acceleration (via User), y, 4.64211334474385e-05
2016-11-19T19:51:14Z, Acceleration (via User), z, 0.00304769817739725
2016-11-19T19:51:14Z, Magnetometer (corrected for device), x, -12.4954414367676
2016-11-19T19:51:14Z, Magnetometer (corrected for device), y, 4.13407135009766
2016-11-19T19:51:14Z, Magnetometer (corrected for device), z, -50.4142761230469
2016-11-19T19:51:14Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:51:14Z, GPS, Latitude, 42.3387971947291
2016-11-19T19:51:14Z, GPS, Longitude, -71.0882111313374
2016-11-19T19:51:14Z, GPS, Altitude, 9.98969841003418
2016-11-19T19:51:14Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:51:23Z, Acceleration (via User), x, -0.000475465756608173
2016-11-19T19:51:23Z, Acceleration (via User), y, -0.000216605825698934
2016-11-19T19:51:23Z, Acceleration (via User), z, 0.00263113575056195
2016-11-19T19:51:23Z, Attitude, Roll, -0.0342602963127321
2016-11-19T19:51:23Z, Attitude, Yaw, 0.253436648790456
2016-11-19T19:51:23Z, Attitude, Pitch, 0.00181281411306902
2016-11-19T19:51:23Z, Magnetometer (corrected for device), x, -12.4213447570801
2016-11-19T19:51:23Z, Magnetometer (corrected for device), y, 4.35955047607422
2016-11-19T19:51:23Z, Magnetometer (corrected for device), z, -50.636962890625
2016-11-19T19:51:23Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:51:23Z, GPS, Latitude, 42.3387972586062
2016-11-19T19:51:23Z, GPS, Longitude, -71.0882110262964
2016-11-19T19:51:23Z, GPS, Altitude, 9.98969841003418
2016-11-19T19:51:23Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:51:26Z, GPS, Latitude, 42.3388194075332
2016-11-19T19:51:26Z, GPS, Longitude, -71.088228626036
2016-11-19T19:51:26Z, GPS, Altitude, 10.0816707611084
2016-11-19T19:51:26Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:51:32Z, Attitude, Roll, -0.0341732472533468
2016-11-19T19:51:32Z, Attitude, Yaw, 0.253430450798646
2016-11-19T19:51:32Z, Attitude, Pitch, 0.00156647026152004
2016-11-19T19:51:32Z, Acceleration (via User), x, -0.000867625290993601
2016-11-19T19:51:32Z, Acceleration (via User), y, -0.000234067483688705
2016-11-19T19:51:32Z, Acceleration (via User), z, 0.0149788903072476
2016-11-19T19:51:32Z, Magnetometer (corrected for device), x, -12.2719459533691
2016-11-19T19:51:32Z, Magnetometer (corrected for device), y, 4.51024627685547
2016-11-19T19:51:32Z, Magnetometer (corrected for device), z, -50.5605163574219
2016-11-19T19:51:32Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:51:35Z, GPS, Latitude, 42.3388194664694
2016-11-19T19:51:35Z, GPS, Longitude, -71.0882285277463
2016-11-19T19:51:35Z, GPS, Altitude, 10.0816707611084
2016-11-19T19:51:35Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:51:38Z, GPS, Latitude, 42.3388530043749
2016-11-19T19:51:38Z, GPS, Longitude, -71.0882437157702
2016-11-19T19:51:38Z, GPS, Altitude, 10.032431602478
2016-11-19T19:51:38Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:51:41Z, Acceleration (via User), x, -0.00036222577909939
2016-11-19T19:51:41Z, Acceleration (via User), y, -0.00121141772251576
2016-11-19T19:51:41Z, Acceleration (via User), z, 0.0040513570420444
2016-11-19T19:51:41Z, Attitude, Roll, -0.0342209318763352
2016-11-19T19:51:41Z, Attitude, Yaw, 0.253403165082167
2016-11-19T19:51:41Z, Attitude, Pitch, 0.00191663520583403
2016-11-19T19:51:41Z, Magnetometer (corrected for device), x, -12.4987373352051
2016-11-19T19:51:41Z, Magnetometer (corrected for device), y, 4.95912933349609
2016-11-19T19:51:41Z, Magnetometer (corrected for device), z, -50.5555725097656
2016-11-19T19:51:41Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:51:47Z, GPS, Latitude, 42.3388530586347
2016-11-19T19:51:47Z, GPS, Longitude, -71.0882436236077
2016-11-19T19:51:47Z, GPS, Altitude, 10.032431602478
2016-11-19T19:51:47Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:51:49Z, GPS, Latitude, 42.3388569828473
2016-11-19T19:51:49Z, GPS, Longitude, -71.0882161418098
2016-11-19T19:51:49Z, GPS, Altitude, 9.95745372772217
2016-11-19T19:51:49Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:51:50Z, Acceleration (via User), x, -0.000255976076005027
2016-11-19T19:51:50Z, Acceleration (via User), y, 0.000356795295374468
2016-11-19T19:51:50Z, Acceleration (via User), z, 0.00391474738717079
2016-11-19T19:51:50Z, Attitude, Roll, -0.0342050959209973
2016-11-19T19:51:50Z, Attitude, Yaw, 0.253231575141969
2016-11-19T19:51:50Z, Attitude, Pitch, 0.00182164004920698
2016-11-19T19:51:50Z, Magnetometer (corrected for device), x, -12.4969367980957
2016-11-19T19:51:50Z, Magnetometer (corrected for device), y, 4.50920867919922
2016-11-19T19:51:50Z, Magnetometer (corrected for device), z, -50.7102966308594
2016-11-19T19:51:50Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:51:58Z, GPS, Latitude, 42.3388570335621
2016-11-19T19:51:58Z, GPS, Longitude, -71.0882160561283
2016-11-19T19:51:58Z, GPS, Altitude, 9.95745372772217
2016-11-19T19:51:58Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:51:59Z, Attitude, Roll, -0.0343251739010235
2016-11-19T19:51:59Z, Attitude, Yaw, 0.253575404951281
2016-11-19T19:51:59Z, Attitude, Pitch, 0.00188409061824614
2016-11-19T19:51:59Z, Acceleration (via User), x, 0.000886366120539606
2016-11-19T19:51:59Z, Acceleration (via User), y, 0.00101433857344091
2016-11-19T19:51:59Z, Acceleration (via User), z, 0.00438354024663568
2016-11-19T19:51:59Z, Magnetometer (corrected for device), x, -12.2701454162598
2016-11-19T19:51:59Z, Magnetometer (corrected for device), y, 4.06041717529297
2016-11-19T19:51:59Z, Magnetometer (corrected for device), z, -50.8652648925781
2016-11-19T19:51:59Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:52:01Z, GPS, Latitude, 42.3388492665947
2016-11-19T19:52:01Z, GPS, Longitude, -71.0882369666414
2016-11-19T19:52:01Z, GPS, Altitude, 9.96816635131836
2016-11-19T19:52:01Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:52:08Z, Attitude, Roll, -0.0342915411622236
2016-11-19T19:52:08Z, Attitude, Yaw, 0.253108230268417
2016-11-19T19:52:08Z, Attitude, Pitch, 0.00184407944851252
2016-11-19T19:52:08Z, Acceleration (via User), x, -0.00020010065054521
2016-11-19T19:52:08Z, Acceleration (via User), y, -0.000933021190576255
2016-11-19T19:52:08Z, Acceleration (via User), z, 0.00375915830954909
2016-11-19T19:52:08Z, Magnetometer (corrected for device), x, -12.1963386535645
2016-11-19T19:52:08Z, Magnetometer (corrected for device), y, 4.36067962646484
2016-11-19T19:52:08Z, Magnetometer (corrected for device), z, -50.6371765136719
2016-11-19T19:52:08Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:52:10Z, GPS, Latitude, 42.3388493143211
2016-11-19T19:52:10Z, GPS, Longitude, -71.0882368858533
2016-11-19T19:52:10Z, GPS, Altitude, 9.96816635131836
2016-11-19T19:52:10Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:52:11Z, GPS, Latitude, 42.3388506212865
2016-11-19T19:52:11Z, GPS, Longitude, -71.0882346717654
2016-11-19T19:52:11Z, GPS, Altitude, 9.96816635131836
2016-11-19T19:52:11Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:52:13Z, GPS, Latitude, 42.3388472254482
2016-11-19T19:52:13Z, GPS, Longitude, -71.0882378839537
2016-11-19T19:52:13Z, GPS, Altitude, 9.97727203369141
2016-11-19T19:52:13Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:52:17Z, Attitude, Roll, -0.0341621598071938
2016-11-19T19:52:17Z, Attitude, Yaw, 0.253607436124284
2016-11-19T19:52:17Z, Attitude, Pitch, 0.00164846947759064
2016-11-19T19:52:17Z, Acceleration (via User), x, 2.15578111237846e-05
2016-11-19T19:52:17Z, Acceleration (via User), y, 0.00128225784283131
2016-11-19T19:52:17Z, Acceleration (via User), z, 0.00266529433429241
2016-11-19T19:52:17Z, Magnetometer (corrected for device), x, -12.1213417053223
2016-11-19T19:52:17Z, Magnetometer (corrected for device), y, 4.36127471923828
2016-11-19T19:52:17Z, Magnetometer (corrected for device), z, -51.0872192382812
2016-11-19T19:52:17Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:52:22Z, GPS, Latitude, 42.3388482028704
2016-11-19T19:52:22Z, GPS, Longitude, -71.088236229353
2016-11-19T19:52:22Z, GPS, Altitude, 9.97727203369141
2016-11-19T19:52:22Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:52:24Z, GPS, Latitude, 42.3388625697482
2016-11-19T19:52:24Z, GPS, Longitude, -71.0882488650688
2016-11-19T19:52:24Z, GPS, Altitude, 9.97297763824463
2016-11-19T19:52:24Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:52:26Z, Attitude, Roll, -0.0341328435655612
2016-11-19T19:52:26Z, Attitude, Yaw, 0.253775079859928
2016-11-19T19:52:26Z, Attitude, Pitch, 0.00167345563491288
2016-11-19T19:52:26Z, Acceleration (via User), x, -0.000602835498284549
2016-11-19T19:52:26Z, Acceleration (via User), y, 4.07644256483763e-05
2016-11-19T19:52:26Z, Acceleration (via User), z, 0.00605370476841927
2016-11-19T19:52:26Z, Magnetometer (corrected for device), x, -12.1204414367676
2016-11-19T19:52:26Z, Magnetometer (corrected for device), y, 4.13623809814453
2016-11-19T19:52:26Z, Magnetometer (corrected for device), z, -51.0146179199219
2016-11-19T19:52:26Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:52:33Z, GPS, Latitude, 42.338863312479
2016-11-19T19:52:33Z, GPS, Longitude, -71.0882475949116
2016-11-19T19:52:33Z, GPS, Altitude, 9.97297763824463
2016-11-19T19:52:33Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:52:35Z, Attitude, Roll, -0.0344155340325058
2016-11-19T19:52:35Z, Attitude, Yaw, 0.253438988215449
2016-11-19T19:52:35Z, Attitude, Pitch, 0.00168135279445858
2016-11-19T19:52:35Z, Acceleration (via User), x, 0.000351074821082875
2016-11-19T19:52:35Z, Acceleration (via User), y, 0.000369096145732328
2016-11-19T19:52:35Z, Acceleration (via User), z, 0.00419769110158086
2016-11-19T19:52:35Z, Magnetometer (corrected for device), x, -12.1954383850098
2016-11-19T19:52:35Z, Magnetometer (corrected for device), y, 4.13567352294922
2016-11-19T19:52:35Z, Magnetometer (corrected for device), z, -50.6395568847656
2016-11-19T19:52:35Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:52:36Z, GPS, Latitude, 42.338866412032
2016-11-19T19:52:36Z, GPS, Longitude, -71.0882515989774
2016-11-19T19:52:36Z, GPS, Altitude, 9.96900081634521
2016-11-19T19:52:36Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:52:44Z, Attitude, Roll, -0.0343744999867932
2016-11-19T19:52:44Z, Attitude, Yaw, 0.25291898687472
2016-11-19T19:52:44Z, Attitude, Pitch, 0.0017689434929012
2016-11-19T19:52:44Z, Acceleration (via User), x, 0.000966187857557088
2016-11-19T19:52:44Z, Acceleration (via User), y, -3.15945399051998e-05
2016-11-19T19:52:44Z, Acceleration (via User), z, 0.00529758399352431
2016-11-19T19:52:44Z, Magnetometer (corrected for device), x, -12.1216468811035
2016-11-19T19:52:44Z, Magnetometer (corrected for device), y, 4.43608856201172
2016-11-19T19:52:44Z, Magnetometer (corrected for device), z, -50.7114562988281
2016-11-19T19:52:44Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-19T19:52:45Z, GPS, Latitude, 42.3388669984473
2016-11-19T19:52:45Z, GPS, Longitude, -71.0882505936091
2016-11-19T19:52:45Z, GPS, Altitude, 9.96900081634521
2016-11-19T19:52:45Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T19:52:48Z, GPS, Latitude, 42.3388677676207
